symbol,name,price,irr,npv,eps_roc,eps_diluted,MOP,QA,MCap,PE,error_message,ROE
PIM,Putnam Master Intermediate Income Trust,4.08,0.7364664928693172,109.67256024473932,1.0156044691460795,-0.06792145522745986,-0.0,,208788696.0,-55.77648281567388,,
TYG,Tortoise Energy Infrastructure Corporation,26.95,,-4.007182677087078,-1.9203279744789605,-1.2237521427994043,-0.0,,321456905.0,-0.4208150792319641,,
FRO,Frontline Ltd.,8.45,-0.44212711588292253,0.040587603348784106,-2.0294808130203683,0.03091982073348326,0.3911620415218963,1.0156205017752993,1673362017.6,33.31333931598365,,
HY,"Hyster-Yale Materials Handling, Inc.",53.05,-0.23458966826984595,8.905112621341454,-0.0797079835260574,0.041128225645129024,0.01774474591941965,0.8211920529801324,688498815.0,34.709562256809335,,
CLH,"Clean Harbors, Inc.",103.62,,-0.7069677927850382,-1.952100221075903,0.13548685186600382,0.07993900951529168,2.0517712156819594,5637197412.0,30.86698923262662,,
USNA,"USANA Health Sciences, Inc.",89.93,0.1680316739950949,136.3407904442317,0.3216560186467967,0.32536679683057207,0.15554746687066603,1.99355042154302,1799706139.0000002,14.594684812751977,,
WPP,WPP plc,68.22,1.0077827879015882,322.15922923630393,-0.10687763272130935,-0.4632289387817557,-0.18979738061119072,1.0376465400975206,16165820520.0,-4.068984494518444,,
IFN,"The India Fund, Inc.",23.31,30.644392222312366,544338863311463.6,-46.94261941715078,-0.1596260975031475,0.0,,627146226.0,-6.709029204452348,,
TREC,Trecora Resources,8.21,,-0.05681317195631565,-0.6050675675675676,0.1001559427084368,0.014082616740003643,3.0616211465657113,200278024.00000003,10.120930728417713,,
MATX,"Matson, Inc.",81.06,0.34881919797836747,352.51181895917784,0.6821987406960768,0.40072015192246035,0.10657491713170814,0.5980449657869013,3522859494.0,8.680723781388478,,
PKE,Park Aerospace Corp.,13.83,4.313041428474184,662162.362251338,2.8481999353177248,0.04201325661009542,0.1529518540928343,15.957337670461653,281912103.0,48.872553744798886,,
JRS,Nuveen Real Estate Income Fund,10.86,,-0.21857422325967119,-0.8091856060606063,0.0,-0.0,,313772550.0,,,
MAXR,Maxar Technologies Inc.,29.43,2.8180998809891866,2221130.7103739306,-5.03198457957249,0.005357142857142857,0.02901915264074289,0.6591251885369532,2133560105.28,354.141,,
OXM,"Oxford Industries, Inc.",89.62,-0.04987111101426034,41.276921009271796,0.12317451359111697,0.13232430077728102,-0.08466106595195458,0.686734402706724,1514138862.0,26.109022361531864,,
JDD,Nuveen Diversified Dividend and Income Fund,10.55,,,,-0.9019104369658433,-0.0,,207502675.0,,Array must not contain infs or NaNs,0.0
SMLP,"Summit Midstream Partners, LP",36.45,,-2.3452144213070034,-1.4065502711361306,0.1656006157765695,0.17270316293454818,1.2001374108291427,245852698.50000003,2.0587313844456703,,
GTY,Getty Realty Corp.,29.23,-0.13658163902588094,8.277939450147802,0.033759176544084,0.11579546211062089,0.5109538094010018,2.2279664042972693,1307425747.0,16.97190077353264,,
WTS,"Watts Water Technologies, Inc.",170.62,-0.024413026149952,83.91069588992255,0.29114362726222565,0.13219983696285081,0.12002652519893899,1.4294871794871795,4703379168.0,40.64098661028894,,
BFZ,BlackRock California Municipal Income Trust,14.83,,,,1.08,0.0,,464797411.0,,Array must not contain infs or NaNs,0.0
ECOM,ChannelAdvisor Corporation,26.27,,-5.032708979518149,0.2383512544802867,0.14761818881577846,0.13154847248262933,2.5601897056772214,783718164.0,39.39244402791073,,
CEO,CNOOC Limited,121.76,,-1.5059333497145575e+23,-261.7223320158103,0.10739671015887894,0.26305369488352087,2.107452038689681,0.0,,,
BBW,"Build-A-Bear Workshop, Inc.",18.53,,-114.86716855204335,0.59372150714519,0.4088200362915725,-0.07902549841369316,0.5960728998746194,298025402.0,9.72337581121145,,
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,13.95,-0.23232079165072905,2.5010674091279137,-0.09902239041311883,0.16711330131992586,0.0,,1216932379.2,5.546106403469786,,
AVK,Advent Convertible and Income Fund,18.75,,,,1.13,0.0,,647347500.0,,Array must not contain infs or NaNs,0.0
HIO,Western Asset High Income Opportunity Fund Inc.,5.27,,,,0.14,0.0,,501172783.99999994,,Array must not contain infs or NaNs,0.0
NMZ,Nuveen Municipal High Income Opportunity Fund,15.08,-0.7976108392271464,0.01945681431909908,-0.6432950191570881,-0.0016222905800097622,-0.0,,1341019160.0,-690.1268564841498,,
PTY,PIMCO Corporate & Income Opportunity Fund,18.52,,,,-1.1,-0.0,,2048626840.0,,Array must not contain infs or NaNs,0.0
TR,"Tootsie Roll Industries, Inc.",30.29,-0.23868864219016095,4.377950373624526,-0.031543907724204956,0.0793043574506942,0.123643758902737,3.7316376515616745,1199599102.0,34.003149569667364,,
CABO,"Cable One, Inc.",1859.53,0.1164060395501767,2196.9385223682634,0.5472881179248208,0.22544995366154916,0.29104705677282944,3.0364063868003717,11227972307.1,32.15730648954674,,
BCX,Blackrock Resources & Commodities Strategy Trust,9.0,-0.8156333751173572,0.28099218659091313,-1.2357807966525498,-0.2258117162027504,-0.0,,794844000.0,-4.632447675684386,,
GIM,Templeton Global Income Fund,5.38,-0.5032366550123941,0.19601842225741475,-0.3619981567882016,-0.0102516054924668,-0.0,,721694720.0,-84.25943949675195,,
GPM,Guggenheim Enhanced Equity Income Fund,9.66,,-0.3638460769380078,-0.7223834701620111,-0.08771197241705647,0.0,,466989516.0,-14.667126249128826,,
AGM,Federal Agricultural Mortgage Corporation,105.92,0.14839965296994184,141.33820560043517,0.21179796832056252,0.1193198277060152,2.1370238434731332,0.047259833668802834,978127772.8000001,9.141710115873462,,
UMH,"UMH Properties, Inc.",23.5,,-732212.4302823591,3.520833333333333,0.09491328091071215,0.17305282716720963,8.425501498731842,1114670800.0,20.808154364376254,,
FIX,"Comfort Systems USA, Inc.",72.17,0.2166753614458088,146.28685095271902,0.44893600497048775,0.2146502938721753,0.06623331661216827,1.1522231073857274,2620146284.0,17.240684783179336,,
HQH,Tekla Healthcare Investors,26.31,,-0.7030852445737943,-1.7639872591862549,0.03815846916305422,0.0,,1174846740.0,30.268410492945296,,
CAF,"Morgan Stanley China A Share Fund, Inc.",20.49,,,,2.8031404605617634,0.0,,448351934.99999994,,Array must not contain infs or NaNs,0.0
CAI,"CAI International, Inc.",55.86,4.938889044773096,44648956.0806979,5.526462357738585,0.14338611898861825,0.4730641162125484,0.6702950819672131,969589950.0,9.332876020585845,,
GLOP,GasLog Partners LP,4.23,0.6704118068092677,16.88414153164525,-0.008332884350114977,0.08729625171073535,0.4387763665026284,0.6624587623577942,214554906.00000003,2.4109140301775147,,
MG,"Mistras Group, Inc.",9.76,,-3.431748040761119,-2.5470588235294116,0.011746892859213823,0.008744943643884024,1.3605651497082305,287255344.0,126.77293549802546,,
OIA,Invesco Municipal Income Opportunities Trust,8.11,0.03248489589231984,5.90814194328335,0.20752779780238984,0.1824608624682176,0.0,0.0,387692647.5,5.812464908467844,,
PCK,PIMCO California Municipal Income Fund II,9.6,,,,0.5901801439915954,0.0,,308793600.0,,Array must not contain infs or NaNs,0.0
TEI,Templeton Emerging Markets Income Fund,7.92,,-0.2879230828285949,-0.7421635726574154,-0.08551785921148106,-0.0,,380147328.0,-9.547289631748194,,
VHI,"Valhi, Inc.",23.74,,-15522884.39267236,-6.468856265462558,0.09869338261518011,0.06947072498242958,2.877082678403018,671298354.0,8.890801576872535,,
PUK,Prudential plc,38.31,0.18464187443944247,61.70210769947476,0.2693184683448948,0.0,0.0,,50102202938.880005,,,
JAX,"J. Alexander's Holdings, Inc.",13.97,5872.8074820346055,1.6517150793890967e+24,285.80923272185834,0.07181950234526427,-0.06884328663434638,0.9134316617502458,210666203.0,25.817819661866,,
DLB,"Dolby Laboratories, Inc.",92.47,-0.6154529099758921,0.5461757465999869,-0.36209685310185136,0.1365583156446985,0.18984723599405057,5.696723060623191,6038355729.0,26.861278614850633,,
TPB,"Turning Point Brands, Inc.",44.79,-0.25236364211350704,6.124096911889271,-0.056922097464984334,0.37583633378857484,0.1581615902801948,1.3693867099895813,847610439.0,17.826491397948693,,
CII,"BlackRock Enhanced Capital and Income Fund, Inc.",20.86,,,,2.203418776880413,0.0,,920372404.0,,Array must not contain infs or NaNs,0.0
THQ,Tekla Healthcare Opportunities Fund,23.15,0.03847142473393794,18.173546330925717,0.06355613751479783,0.09770118502442883,0.0,,957030260.0,11.971735341766811,,
MCR,MFS Charter Income Trust,8.51,,,,0.64,0.0,,377858467.0,,Array must not contain infs or NaNs,0.0
BTO,John Hancock Financial Opportunities Fund,40.32,-0.4323692026705592,2.582971700873997,-1.73691719212602,0.0,-0.0,,758294208.0,,,
BIP,Brookfield Infrastructure Partners L.P.,55.88,,-15613842.286562867,-8.392699115044246,0.029398726055204275,0.22791221159257175,0.6317885590152064,16514719767.04,26.21038095238095,,
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,13.27,,,,1.31,0.0,,811913007.0,,Array must not contain infs or NaNs,0.0
MCS,The Marcus Corporation,17.05,0.24561238004052388,35.34937907206317,0.25025170111828815,-0.28380779129454903,-0.6468395543738009,0.29616085228527267,414173485.0,-4.120086489481218,,
CIA,"Citizens, Inc.",6.13,5.212379293175933,56490807.05047003,-10.481572882809854,-0.01779601034248653,-0.05156663429011622,3.5686951066499373,304232513.0,-62.011517857142856,,
CLW,Clearwater Paper Corporation,36.36,,-2.9815324865628714,-0.7222687389886093,0.008817478201234448,0.08573263405758322,0.8643790849673203,606750228.0,134.8148,,
CEM,ClearBridge MLP and Midstream Fund Inc,26.9,0.7449075445631004,1976.0035218790572,-3.189433131152053,-0.78214379193897,-0.5559994355417682,0.0,326584552.18298995,-0.6586366886985655,,
GMRE,Global Medical REIT Inc.,14.82,,-29.89041119775322,-2.878267973856209,0.0017289388380876815,0.32594686866531525,0.03928591218899499,951398058.0,980.4271135135135,,
IHD,Voya Emerging Markets High Dividend Equity Fund,7.4,,,,1.6100221007488578,0.0,,137102020.0,,Array must not contain infs or NaNs,0.0
ORN,"Orion Group Holdings, Inc.",5.16,106.41554726985088,5.75465250064853e+18,-117.0287465735708,0.1239376175889789,0.02470906074017314,1.2947794455548605,159503856.0,7.942353205198977,,
MKL,Markel Corporation,1227.0,,-2.5217233606627074,-0.7723042495194016,0.2055501760521807,0.1320957235766608,0.0968286674991157,16840329600.0,6.3484983470432645,,
EOI,Eaton Vance Enhanced Equity Income Fund,18.63,0.4826682464160654,109.59187099849906,0.43275527646443,0.18522066557335032,0.0,,732604257.0,6.585688440448182,,
FICO,Fair Isaac Corporation,419.31,-0.1947327125242394,61.48556953064954,0.1666302447552448,1.4570874994019998,0.2634080098133577,1.288453141171163,11903036832.0,32.9112861364196,,
GRC,The Gorman-Rupp Company,36.33,0.08110988679615638,34.56207693760194,0.2868421052631579,0.0894449962071743,0.1024538136843885,4.263136022440976,949179378.0,33.3965437172134,,
OLP,"One Liberty Properties, Inc.",30.92,-0.2708155345090074,4.157280380736178,-0.10970071904314199,0.14819914813029816,0.38245241322051693,1.1276684225117826,644255304.0,14.196612829219053,,
PZN,"Pzena Investment Management, Inc",10.02,0.09869005355345717,10.46540734592367,0.17609787927019638,0.21191744454911365,0.39874043240825574,2.991174772496082,177219732.0,11.179428543902754,,
SJW,SJW Group,65.91,-0.31226498947886605,6.404050403861466,-0.12547594554514957,0.0661029604580701,0.20844035527150212,0.3629783776849727,1964440959.0,31.29118307242544,,
GFF,Griffon Corporation,23.65,3.638614460068106,1397598.5381894154,3.4965753424657535,0.11158640387696198,0.06439318103842873,1.5573360697702372,1340411050.0,14.432993046397314,,
LEO,"BNY Mellon Strategic Municipals, Inc.",8.97,-0.4918329979208528,0.18381950342274495,-0.24315696620073834,0.04815578189603307,0.0,,558021906.0,19.239700768696355,,
FLY,Fly Leasing Limited,17.03,17.328086206906335,148275608834.94147,15.764843207833582,-0.12912540336865636,0.41867142371729527,10.025409246267314,519093133.00000006,-4.767128341169989,,
AGX,"Argan, Inc.",44.1,-0.20369139216882326,10.861159450977869,-0.14329819833124124,0.128783628795332,0.0587089437693457,1.9784343341048294,695430540.0,16.30855045613377,,
SMP,"Standard Motor Products, Inc.",43.18,-0.24982239897475478,7.003562858522491,-0.11423393813876098,0.15297457232276476,0.09920272056764737,0.7713167791356303,959485508.0,11.153386312702901,,
GNK,Genco Shipping & Trading Limited,19.0,,-0.29729617198188774,-0.719990432397075,-0.06882050239862766,0.020961300483743953,1.985715668758416,796421100.0,-15.082917165122554,,
HQL,Tekla Life Sciences Investors,21.36,,-1993.5625318197617,-3.5658347692968073,0.01833884174758272,0.0,,518607984.0,61.79414134648062,,
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,23.25,,,,1.82,0.0,,252118350.0,,Array must not contain infs or NaNs,0.0
PFN,PIMCO Income Strategy Fund II,10.15,3.3706020333441318,529256.6652144215,3.7347137938541466,0.006586324380855858,-0.0,,777750814.4,152.0693063228975,,
EIG,"Employers Holdings, Inc.",39.45,0.15951428025088132,54.512396119180465,0.16396270487397252,0.12124769411370116,0.00020663480461062693,2.5806451612903225,1116111510.0,7.769627846473029,,
BST,BlackRock Science and Technology Trust,54.04,0.6997759820171618,1917.6782741748038,1.8006999261785417,0.2656037678004775,0.0,,1819975332.0,4.492924361031665,,
STK,Columbia Seligman Premium Technology Growth Fund,33.99,,-367.7199870749506,0.8380220981058766,0.0,0.0,,541066416.0,,,
DNP,DNP Select Income Fund Inc.,10.82,,-0.0881589685574827,-0.5787822427835292,0.1103330175171386,-0.0,,3689360320.0,10.124667426363898,,
INSW,"International Seaways, Inc.",17.55,,-111862.15637941117,2.354439914923786,-0.1359472360930168,0.33250246651235155,2.325457317073171,889335720.0,-3.645240880079375,,
NCV,Virtus AllianzGI Convertible & Income Fund,6.17,,-0.0036133654272010444,-0.9528954695756113,0.05041729300268356,0.0,,557605112.0,13.138436243198486,,
PCN,PIMCO Corporate & Income Strategy Fund,18.34,2.2424043813503824,85725.54382883105,2.7222062006012093,-0.005745266292691254,-0.0,,746019848.0,-216.24933147017725,,
CHT,"Chunghwa Telecom Co., Ltd.",40.12,1.0056842076358885,208.65526854866818,-0.06292393490233317,0.08994942710271378,0.19636181664919938,0.7216401621231603,31122890362.879997,25.96807175992883,,
ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,11.09,,,,0.7001641159165655,0.0,,1192884760.0,2.907404025224163,Array must not contain infs or NaNs,0.36355319009525366
KAMN,Kaman Corporation,34.81,-0.16036181072363853,9.492355926054554,-0.04636456733230904,-0.06539739720004295,0.05822611506783656,1.8077071257201898,968995527.0000001,-19.36730628706052,,
USM,United States Cellular Corporation,30.78,4.587138657367993,15749418.788609829,5.323967086834735,0.04143105089300711,0.04780777805300966,2.843857634902411,1653852492.0,14.474918918918918,,
TDW,Tidewater Inc.,11.41,,-5914.73127160881,1.150679643275647,-0.16377167212154384,-0.16571713538754476,2.0350203898918546,469409682.0,-3.5365976006244746,,
HIL,"Hill International, Inc.",2.1,0.04653914113608626,1.5233190317765395,-2.2702991452991452,-0.026238229406094757,0.027504314508688715,2.1525343940873944,118973610.0,-42.34048039561992,,
NAD,Nuveen Quality Municipal Income Fund,15.96,1.0355018784509014,5287.975939861591,-4.333292115936294,0.06265573158921256,0.0,,3725143672.32,16.019148125012688,,
OOMA,"Ooma, Inc.",19.72,,-4.453355829889997,0.0008564902931099683,-0.05655679608415671,-0.016425269463204436,0.9379501028806584,463420000.0,-197.36657232219363,,
UVE,"Universal Insurance Holdings, Inc.",13.01,0.3168399952580163,29.667113597389793,0.0858277615863764,0.059165424418617156,0.022587320674515507,0.2002825302150369,406810991.0,14.776673332121433,,
BTZ,BlackRock Credit Allocation Income Trust,15.56,,,,1.5856355995778377,0.0,,1454533240.0,6.119373333778894,Array must not contain infs or NaNs,0.16260470876524435
CXE,MFS High Income Municipal Trust,5.36,0.6196899971231147,98.02924561692163,1.0790117315425114,-0.056211224616658347,0.0,,168967032.0,-18.217543261885226,,
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,13.31,-0.5936953565708434,0.2776425735207011,-1.587202521140345,-0.11912451894237652,-0.0,,550361543.1,-7.849739186207605,,
FFC,Flaherty & Crumrine Preferred Securities Income Fund Inc.,22.66,,,,1.61,0.0,,1021675952.0,,Array must not contain infs or NaNs,0.0
FPF,First Trust Intermediate Duration Preferred & Income Fund,25.3,,-0.7366925898921552,-0.4199981506983488,0.0009380328290400246,-0.0,,1537379800.0,1167.9377355050444,,
MIXT,MiX Telematics Limited,12.8,0.21730297551161692,25.661251623695296,0.41575264820398,0.13009180733920253,0.1434110359827888,2.266782885279995,302407680.0,17.99237901171676,,
MTL,Mechel PAO,3.81,21.97295285963122,1909.1634399506195,0.3572174041854085,-0.4184444344588663,0.09174094193344233,0.06690489128393386,1035432300.48,0.8276934799744369,,
NL,"NL Industries, Inc.",5.88,,-65251.19188372632,2.6622390891840606,0.10297988520918025,0.01987130796161939,5.55593121750827,286959876.0,8.405290757287242,,
PCI,PIMCO Dynamic Credit and Mortgage Income Fund,21.39,,-20107642.64103702,-7.409229454146157,-0.04104795524461999,-0.0,0.0,3254167821.12,-25.859984992496248,,
VTA,Invesco Dynamic Credit Opportunities Fund,11.69,,,,0.555959104769179,0.0,,736237369.0,,Array must not contain infs or NaNs,0.0
SHG,"Shinhan Financial Group Co., Ltd.",33.29,211.72459242033435,54277.1002928445,0.07097566526466925,0.0905289301808565,0.0,0.456559853780556,17197380703.68,4.980111272720471,,
MQT,"BlackRock MuniYield Quality Fund II, Inc.",14.75,,-58753169.9348717,-9.076920431882263,0.055278418079472924,0.0,,332829325.0,19.101889029797235,,
CORR,"CorEnergy Infrastructure Trust, Inc.",4.56,0.9014435049355256,38.08133804445345,0.17446611585173144,-0.1154822614210548,-1.294431742401331,18.863861639049134,67627536.0,-3.7812769626810274,,
REV,"Revlon, Inc.",10.39,,-5797409.032311305,3.9431444991789824,0.23815938358747776,-0.014703565614661556,0.6915422885572139,557452592.0,-1.2697377820361992,,
EGY,"VAALCO Energy, Inc.",2.58,6.823346424943752,1336553.9429084715,3.806279444134254,0.28738024914716687,0.05848081643198553,1.142574558734023,151149558.0,7.57614077669903,,
